transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
tT39221,2024-08-21,15909,1,C005830,4,0,0
tT39222,2022-09-27,8742,2,C024527,4,0,0
tT39223,2020-01-15,4416,3,C016159,2,0,0
tT39224,2022-04-02,14854,2,C022736,2,0,1
tT39225,2022-03-05,26487,2,C002518,2,10,0
tT39226,2024-01-04,11540,5,C007098,4,0,0
tT39227,2024-04-06,46300,3,C021570,2,0,0
tT39228,2024-10-06,3539,2,NULL,4,0,0
tT39229,2023-05-05,42863,5,C020822,3,0,0
tT3923,2020-03-16,7452,4,C016110,4,0,0
tT39231,2024-11-23,46076,3,C001636,3,10,0
tT39232,2020-08-30,36777,4,NULL,1,0,0
tT39233,2020-04-06,691,3,C009794,2,0,0
tT39234,2022-07-20,23393,3,C020824,2,0,0
tT39235,2023-04-15,23931,1,C012159,1,0,0
tT39236,2020-09-27,33657,3,C006116,4,0,0
tT39237,2021-03-25,30097,1,C011985,1,0,0
tT39238,2022-09-12,3728,4,C003445,1,0,0
tT39239,2024-05-15,12253,4,C017991,2,20,0
tT3924,2020-10-27,19855,1,C016723,3,10,0
tT39241,2023-04-22,35703,1,C001509,3,0,0
tT39242,2023-02-10,7419,5,C021954,3,0,0
tT39243,2020-10-21,18762,4,C008724,3,0,0
tT39244,2022-03-04,4578,3,C009473,1,0,0
tT39245,2023-02-07,13592,5,C003843,4,20,0
tT39246,2023-05-27,34201,2,C013987,3,0,1
tT39247,2021-04-18,22978,4,C019612,2,0,0
tT39248,2021-04-03,9723,4,C010157,4,0,0
tT39249,2021-07-16,42855,4,C021947,1,0,0
tT3925,2023-12-17,26183,3,C016619,2,30,0
tT39251,2022-11-13,47486,1,C024805,1,0,0
tT39252,2023-09-19,39852,2,C003957,4,0,0
tT39253,2024-10-05,29479,4,C001820,3,10,0
tT39254,2022-06-13,3113,2,C013945,3,NULL,0
tT39255,2023-09-16,31939,5,C001729,4,0,0
tT39256,2021-09-14,15921,3,C021007,1,10,0
tT39257,2023-05-29,28564,5,C009005,3,30,0
tT39258,2022-07-19,1698,3,C011059,4,10,0
tT39259,2020-04-04,6506,3,C020208,1,0,0
tT3926,2021-05-11,43688,1,C016172,1,0,0
tT39261,2024-01-01,651,4,C012380,4,0,0
tT39262,2021-10-09,37245,1,C000335,4,0,0
tT39263,2020-03-31,18420,1,C012678,1,0,0
tT39264,2022-05-11,49090,1,NULL,2,NULL,0
tT39265,2022-10-02,36242,5,C017455,1,0,1
tT39266,2021-11-02,23454,5,C001863,2,0,0
tT39267,2022-07-31,44156,4,C006288,3,0,0
tT39268,2022-11-12,47593,1,C024021,2,0,0
tT39269,2023-06-11,28020,5,C020134,3,0,0
tT3927,2022-04-27,42031,3,C016467,4,20,0
tT39271,2024-10-31,49634,1,C022867,4,0,0
tT39272,2022-11-28,13111,1,C017771,1,0,0
tT39273,2024-05-22,45141,2,C003546,1,10,0
tT39274,2024-02-03,44967,1,C000219,4,10,1
tT39275,2024-11-06,30286,1,C006542,2,0,0
tT39276,2021-04-06,25862,2,C009384,2,10,0
tT39277,2021-01-26,32335,4,C024697,3,0,0
tT39278,2021-11-23,33319,3,C021266,2,20,0
tT39279,2021-12-26,18173,1,C016257,1,0,0
tT3928,2023-11-15,46555,4,C008139,4,0,1
tT39281,2022-07-02,47579,2,C021376,2,0,0
tT39282,2020-01-28,42642,2,C019822,4,0,0
tT39283,2024-06-27,30678,1,C001955,2,0,0
tT39284,2022-09-24,22539,1,C018310,1,0,0
tT39285,2022-06-24,7134,3,C000876,3,10,0
tT39286,2021-04-28,9565,5,C002628,4,0,0
tT39287,2024-02-23,20127,1,C014676,1,10,0
tT39288,2020-07-26,46665,1,C014629,2,10,0
tT39289,2024-04-17,610,3,C008261,1,0,0
tT3929,2020-12-15,11384,1,C010961,2,0,0
tT39291,2024-09-16,5288,4,C016745,3,0,0
tT39292,2024-07-07,6043,2,C003141,3,20,0
tT39293,2023-09-09,25329,4,C017706,4,10,0
tT39294,2024-12-06,13236,1,C019832,2,0,0
tT39295,2021-03-22,49551,5,C005594,4,0,0
tT39296,2020-07-24,22741,4,C023086,1,10,0
tT39297,2021-10-23,29966,3,C008478,3,10,0
tT39298,2021-11-05,31241,3,NULL,2,0,0
tT39299,2021-11-27,40966,4,C016002,2,10,0
tT393,2023-07-18,17327,1,C005691,4,20,1
tT3931,2020-03-28,20931,4,C023880,1,0,1
tT3932,2023-10-27,17912,4,C017358,1,10,0
tT3933,2024-09-24,32285,2,C023999,2,0,0
tT3934,2024-04-21,16230,4,C022902,3,0,0
tT3935,2021-10-13,40676,2,C006248,2,0,0
tT3936,2022-06-20,29643,1,C000363,3,0,0
tT3937,2023-10-16,49717,4,C020072,4,0,0
tT3938,2020-03-08,19271,2,C014462,1,10,0
tT3939,2022-01-02,35128,2,C003090,1,0,0
tT3931,2020-09-17,20440,2,C003674,1,0,0
tT39311,2023-08-11,29214,2,C000484,1,0,0
tT39312,2020-07-10,29348,1,C023092,2,0,0
tT39313,2022-12-10,8728,3,C016446,2,0,0
tT39314,2022-09-06,44589,5,C000076,1,20,1
tT39315,2023-06-19,36646,1,C018600,3,0,0
tT39316,2023-05-20,36947,4,C022145,2,0,0
tT39317,2023-10-15,28682,5,C012818,1,30,0
tT39318,2024-12-01,29632,1,C010313,3,0,0
tT39319,2024-02-22,35482,1,C013727,3,20,0
tT3932,2021-03-31,5791,2,C024183,4,0,0
tT39321,2022-11-23,36185,4,C019172,3,30,0
tT39322,2021-07-14,45419,2,C015512,2,20,0
tT39323,2023-12-26,27461,5,C013965,4,0,0
tT39324,2024-08-10,21981,5,C001848,1,20,0
tT39325,2021-07-27,28347,3,C013712,1,30,0
tT39326,2021-06-23,16910,2,C011531,2,0,0
tT39327,2020-04-01,31763,5,C017716,4,0,0
tT39328,2021-09-29,34907,5,C008447,4,10,0
tT39329,2022-01-22,24471,5,C022830,1,10,1
tT3933,2022-11-08,48340,5,C011513,1,10,1
tT39331,2023-01-05,46481,2,C023508,4,0,0
tT39332,2021-03-04,31728,3,C003922,1,20,0
tT39333,2020-08-02,45848,3,NULL,1,0,0
tT39334,2020-06-05,28218,1,C003428,2,0,0
tT39335,2021-09-29,26384,2,C023347,4,10,0
tT39336,2020-05-10,30596,5,C014661,3,10,0
tT39337,2021-09-23,17253,3,C000349,2,0,0
tT39338,2024-12-23,40411,1,C003505,4,0,1
tT39339,2022-09-16,41609,2,C019864,1,0,0
tT3934,2020-04-15,8610,4,C016491,3,20,0
tT39341,2023-08-27,13178,2,C000146,4,0,0
tT39342,2023-12-07,31284,5,C017288,4,0,1
tT39343,2020-07-28,1781,5,NULL,4,0,0
tT39344,2024-03-21,22392,4,C003620,4,0,0
tT39345,2020-11-08,17161,5,C022967,4,0,1
tT39346,2021-04-09,30360,2,C019494,3,0,0
tT39347,2023-08-20,22737,4,C003456,3,0,0
tT39348,2024-06-12,15778,2,C013606,2,10,0
tT39349,2021-10-22,12115,2,C023250,4,NULL,0
tT3935,2024-10-08,40493,1,C006867,2,20,0
tT39351,2020-04-10,9369,5,C000815,4,0,0
tT39352,2021-02-10,18752,5,C017680,4,10,0
tT39353,2022-03-31,6770,5,C023537,4,0,0
tT39354,2023-01-02,36578,2,NULL,4,0,0
tT39355,2022-06-28,9815,1,C010124,3,0,0
tT39356,2020-08-21,10564,3,C014643,2,0,0
tT39357,2021-10-26,19585,3,C017320,2,0,0
tT39358,2023-07-09,13969,4,NULL,4,10,0
tT39359,2024-03-16,46289,3,C011292,2,10,0
tT3936,2022-03-16,38793,2,C004791,1,0,0
tT39361,2024-08-04,41431,1,C015224,3,20,0
tT39362,2024-05-09,48365,4,C003033,4,0,0
tT39363,2022-12-29,26750,1,C008922,4,10,0
tT39364,2023-05-17,42497,1,C003519,4,20,0
tT39365,2020-06-01,17800,2,C009281,1,NULL,0
tT39366,2024-03-03,47675,5,C010662,3,0,0
tT39367,2020-03-17,42721,3,C016736,2,0,0
tT39368,2023-04-08,8069,2,C004593,3,10,0
tT39369,2023-08-01,28201,3,C011729,3,0,0
tT3937,2022-06-15,24738,5,C023183,2,30,0
tT39371,2024-12-03,32229,1,C016443,3,10,0
tT39372,2024-11-22,30882,5,C005818,1,0,0
tT39373,2022-07-11,45045,3,C013726,1,20,0
tT39374,2023-06-19,38636,5,C003947,4,0,0
tT39375,2022-07-03,33058,2,C002761,3,0,0
tT39376,2023-01-06,48539,1,C007161,2,20,0
tT39377,2020-04-19,42195,5,C006406,3,0,0
tT39378,2024-11-24,10196,2,C015425,3,0,0
tT39379,2024-12-12,38746,4,C018354,3,0,0
tT3938,2020-10-18,38995,5,C002026,1,0,1
tT39381,2021-04-20,47015,3,C021216,1,0,0
tT39382,2023-08-01,22737,2,C021009,3,10,0
tT39383,2021-09-11,10938,4,C018946,3,0,0
tT39384,2024-07-05,26226,2,C017650,2,0,0
tT39385,2024-05-12,40247,3,C022847,1,10,0
tT39386,2023-07-09,3445,3,C010899,4,0,0
tT39387,2021-06-30,34326,5,C020646,2,10,0
tT39388,2022-01-01,41045,1,C013410,4,0,0
tT39389,2022-05-23,40819,2,C018263,1,0,0
tT3939,2022-11-15,2989,5,C014879,4,10,0
tT39391,2021-08-20,6555,4,C011637,4,10,1
tT39392,2021-06-23,48879,3,C016647,3,0,0
tT39393,2022-04-23,15366,3,C017137,1,0,1
tT39394,2022-08-26,36039,3,C019122,1,0,0
tT39395,2023-03-22,21565,2,C020383,3,30,1
tT39396,2024-07-17,32766,5,C000257,3,0,0
tT39397,2021-08-23,26209,4,C016570,2,10,0
tT39398,2020-02-20,46024,2,NULL,1,30,0
tT39399,2024-04-08,43613,1,C007132,4,10,0
tT394,2021-04-19,14473,5,C003592,4,0,0
tT3941,2024-08-05,44949,2,C002412,3,0,1
tT3942,2024-04-30,22844,1,C017957,2,0,0
tT3943,2022-05-16,49760,3,C007223,3,0,0
tT3944,2024-01-26,20333,4,C023966,2,10,1
tT3945,2024-10-19,10754,4,C019593,4,10,1
tT3946,2022-05-25,23076,5,C017425,3,0,1
tT3947,2021-09-02,28457,1,C022077,2,0,0
tT3948,2024-07-25,5120,4,C008393,3,10,0
tT3949,2020-02-14,17055,4,C017994,1,0,0
tT3941,2020-05-15,4612,1,C005029,4,10,0
tT39411,2022-06-03,12275,1,C019127,3,10,0
tT39412,2021-03-22,24449,4,C002027,4,0,0
tT39413,2020-10-02,32454,2,C017957,3,0,0
tT39414,2023-06-09,16034,5,NULL,2,10,0
tT39415,2021-10-15,4525,2,C006845,4,0,0
tT39416,2022-09-09,2822,2,C023546,4,20,0
tT39417,2021-03-23,7272,1,C000191,3,0,0
tT39418,2024-04-02,41235,2,C019726,3,0,0
tT39419,2022-10-18,40983,1,C014864,2,0,0
tT3942,2022-11-02,32261,3,C023240,3,10,0
tT39421,2023-09-17,33785,5,C005374,1,0,0
tT39422,2021-03-02,13128,5,C007518,1,30,0
tT39423,2024-11-13,16816,2,NULL,2,0,1
tT39424,2020-08-31,44281,2,C020799,1,0,0
tT39425,2021-12-28,41731,2,C010043,1,0,0
tT39426,2023-04-07,6722,4,C004320,2,0,0
tT39427,2022-10-17,4826,1,C017244,2,10,0
tT39428,2022-01-19,16933,2,C014501,2,NULL,0
tT39429,2022-07-16,14970,1,C023901,3,0,0
tT3943,2023-12-17,44327,3,C017823,4,NULL,0
tT39431,2020-11-24,17442,4,C013063,4,0,0
tT39432,2023-05-16,26198,1,C005226,1,10,0
tT39433,2023-12-11,49,4,C002918,2,0,0
tT39434,2023-10-02,13120,5,C002141,2,10,0
tT39435,2020-10-28,42073,2,C010810,4,0,0
tT39436,2023-09-18,34031,1,C012022,3,10,0
tT39437,2022-06-18,37346,5,C019469,3,0,0
tT39438,2021-04-23,1559,4,C009852,1,0,0
tT39439,2020-08-01,12208,3,C022092,1,10,0
tT3944,2022-11-08,5836,4,C006241,2,0,1
tT39441,2022-03-16,2735,4,C005309,4,0,0
tT39442,2023-02-19,6655,5,C010903,4,0,0
tT39443,2024-05-04,11938,5,C009817,2,0,0
tT39444,2024-03-01,48845,5,C019276,4,0,0
tT39445,2021-03-02,3467,2,C009738,3,20,0
tT39446,2023-12-26,9667,3,NULL,3,0,0
tT39447,2020-03-18,42468,2,C008310,1,20,0
tT39448,2020-10-06,11782,2,C019247,3,0,0
tT39449,2023-03-02,23172,5,C012996,3,0,0
tT3945,2024-08-26,18158,2,C014075,4,0,1
tT39451,2020-06-30,9458,5,C014945,4,0,0
tT39452,2021-11-09,46203,3,C013131,2,10,0
tT39453,2023-02-19,26478,5,C014210,2,0,1
tT39454,2022-01-24,13838,4,C007524,3,10,0
tT39455,2023-12-15,18989,2,C017962,3,0,0
tT39456,2023-09-17,2932,1,C023592,1,0,0
tT39457,2021-09-15,24532,1,C017163,1,0,0
tT39458,2023-08-08,13247,2,C013277,2,20,0
tT39459,2020-12-01,27940,5,C007887,4,10,0
tT3946,2024-08-09,20146,1,C019760,1,0,0
tT39461,2021-04-09,28004,2,C013873,4,0,0
tT39462,2021-04-09,45304,3,C013447,3,0,0
tT39463,2020-12-24,2769,1,C018914,4,0,0
tT39464,2021-09-06,44249,4,C019132,3,20,0
tT39465,2020-07-04,18014,5,NULL,3,0,1
tT39466,2022-02-08,49697,3,C018161,4,0,0
tT39467,2024-10-16,8717,4,C005098,3,30,0
tT39468,2024-02-17,7300,4,C002861,1,10,0
tT39469,2022-02-02,15027,1,C020097,4,0,0
tT3947,2020-05-21,43147,2,NULL,4,0,0
tT39471,2023-01-31,21657,2,NULL,1,0,0
tT39472,2021-12-11,34948,5,C004019,4,10,0
tT39473,2023-07-07,30793,4,C019500,4,0,0
tT39474,2024-02-22,33778,5,C005556,3,0,0
tT39475,2021-06-04,31308,2,C010399,2,0,0
tT39476,2023-01-05,999999,3,C010334,4,10,0
tT39477,2021-05-21,5675,5,C007050,4,20,0
tT39478,2023-04-09,37847,5,C022921,3,0,0
tT39479,2022-06-05,28855,3,C007049,4,0,0
tT3948,2024-06-20,30436,4,C009684,1,10,0
tT39481,2022-03-07,28956,4,C009030,4,10,0
tT39482,2020-02-19,666,4,C009982,3,0,0
tT39483,2022-08-13,12337,4,C015261,1,0,0
tT39484,2021-02-28,1459,5,C004345,3,20,0
tT39485,2021-09-06,41953,3,C012615,2,10,1
tT39486,2021-08-20,44969,1,C004505,4,0,0
tT39487,2024-06-15,45294,4,C020948,2,0,0
tT39488,2022-02-26,23050,4,C022876,3,0,0
tT39489,2024-09-29,31172,3,C022856,1,10,0
tT3949,2022-08-22,42211,2,C000563,3,10,0
tT39491,2023-12-23,6287,5,C009928,2,0,0
tT39492,2021-06-05,22375,1,C002524,1,0,0
tT39493,2022-03-07,23311,4,C011050,2,10,0
tT39494,2020-12-27,897,3,C015491,1,0,0
tT39495,2024-01-29,49315,5,C023498,4,10,0
tT39496,2020-09-07,37640,5,C009002,1,10,1
tT39497,2021-12-08,47016,3,C021051,3,0,0
tT39498,2024-03-01,7013,1,C020927,3,10,1
tT39499,2023-07-18,37248,5,C009796,1,0,0
tT395,2023-03-18,27037,1,C021404,1,20,0
tT3951,2021-12-31,11389,1,C011730,1,0,0
tT3952,2023-01-20,31978,3,C023487,2,0,0
tT3953,2021-08-03,11428,4,C005954,1,NULL,0
tT3954,2023-08-24,34355,3,C024332,1,NULL,0
tT3955,2020-06-17,29110,3,C014256,3,0,1
tT3956,2023-07-08,12585,1,C021720,1,10,0
tT3957,2022-09-24,31068,2,C013637,3,0,0
tT3958,2021-07-02,38664,2,C015780,2,20,0
tT3959,2024-02-26,40474,4,C003095,1,0,0
tT3951,2023-06-02,17059,5,C024516,3,0,0
tT39511,2020-08-23,47290,3,C017454,1,10,0
tT39512,2022-05-19,12960,3,NULL,2,0,0
tT39513,2020-05-10,13237,3,C023793,4,0,1
tT39514,2022-06-24,30987,1,C021628,4,10,0
tT39515,2020-01-07,30905,3,C022565,4,10,0
tT39516,2021-11-20,43401,5,C004263,3,0,0
tT39517,2020-01-27,7775,4,C021906,2,20,1
tT39518,2020-11-26,43874,2,C013662,2,0,0
tT39519,2020-12-05,28573,4,NULL,1,10,0
tT3952,2020-06-06,19736,5,C008666,4,0,0
tT39521,2022-11-17,23048,4,NULL,2,0,0
tT39522,2023-09-22,4691,4,C000859,2,0,0
tT39523,2020-07-11,49838,5,C022551,2,0,0
tT39524,2022-04-08,11488,1,C009865,2,20,0
tT39525,2023-03-02,46655,4,C014088,1,0,0
tT39526,2023-02-04,4116,5,C007313,1,10,0
tT39527,2020-05-27,43943,1,C023674,4,10,1
tT39528,2023-08-15,14149,3,C022945,3,10,0
tT39529,2024-09-04,46184,5,C019109,4,0,0
tT3953,2021-08-10,30306,3,C005598,3,0,0
tT39531,2024-12-30,17431,5,C012714,2,0,0
tT39532,2020-07-21,20479,5,C008391,3,30,0
tT39533,2021-04-11,25629,3,C002768,2,0,0
tT39534,2024-06-01,3584,2,C015197,3,0,0
tT39535,2024-04-12,13837,1,C016479,2,30,0
tT39536,2021-09-06,43800,2,C006139,1,0,0
tT39537,2024-09-11,16756,2,C005428,1,10,0
tT39538,2021-07-14,14687,1,C023477,4,20,0
tT39539,2023-09-29,31003,1,C019762,3,0,0
tT3954,2022-09-09,12434,1,C016792,4,NULL,0
tT39541,2022-03-02,49951,4,C004536,2,0,0
tT39542,2023-12-02,9038,3,C007758,3,0,0
tT39543,2024-12-26,36548,2,C023686,3,0,0
tT39544,2020-04-29,20751,4,C018278,1,10,0
tT39545,2023-12-15,20811,3,C016396,1,0,0
tT39546,2023-04-24,10616,2,C011546,1,0,0
tT39547,2021-06-06,25964,5,C010078,1,NULL,0
tT39548,2024-07-31,14271,1,C000405,2,10,0
tT39549,2023-02-25,3135,4,C014886,1,10,0
tT3955,2021-02-20,4575,3,C010910,4,0,1
tT39551,2023-11-22,5968,4,C005644,4,NULL,0
tT39552,2022-09-24,42643,4,C014837,1,0,0
tT39553,2024-07-18,45620,4,C010408,4,0,0
tT39554,2022-07-10,12938,5,C015684,4,0,0
tT39555,2021-08-12,40757,1,C007963,2,0,0
tT39556,2020-02-22,34487,5,C024877,3,20,0
tT39557,2024-02-16,27386,2,C007653,2,NULL,0
tT39558,2020-09-20,22366,3,C009526,4,NULL,0
tT39559,2023-04-26,31445,2,C009534,3,0,0
tT3956,2024-07-17,35247,3,C008393,4,0,0
tT39561,2024-01-12,24021,3,C020761,3,0,0
tT39562,2024-10-26,13062,3,C007956,2,10,0
tT39563,2020-09-13,16976,5,C013982,1,10,0
tT39564,2023-01-02,49396,1,C004301,3,0,1
tT39565,2022-04-09,26819,1,C005282,3,20,0
tT39566,2021-08-14,1926,1,C005633,4,0,1
tT39567,2023-09-22,29875,5,C016831,4,0,0
tT39568,2023-07-28,22409,3,C014120,3,0,1
tT39569,2021-05-09,18075,2,C023459,2,10,0
tT3957,2021-02-16,7094,2,C014689,3,0,0
tT39571,2024-04-27,769,2,C021242,1,20,0
tT39572,2020-02-28,41596,3,C011466,1,0,0
tT39573,2024-07-20,4237,2,C013055,3,10,0
tT39574,2020-11-06,31740,5,C018149,1,0,0
tT39575,2022-05-19,33959,1,C004795,2,0,0
tT39576,2024-10-12,12046,3,C002027,1,0,0
tT39577,2023-07-23,7431,3,C020703,1,0,0
tT39578,2021-12-13,37717,1,C002043,3,0,1
tT39579,2024-03-14,44783,4,C013032,4,10,0
tT3958,2020-03-01,37482,1,C005025,2,0,1
tT39581,2023-03-23,33012,5,C001559,2,10,0
tT39582,2024-01-26,1011,4,C001773,4,10,0
tT39583,2023-08-15,35016,1,C006489,1,10,0
tT39584,2023-04-13,10330,5,C019397,2,10,0
tT39585,2022-02-26,46167,5,C005573,2,NULL,0
tT39586,2023-12-19,49719,2,C004480,2,0,0
tT39587,2024-08-04,24631,3,C010807,2,0,0
tT39588,2021-01-18,42456,3,C020352,4,0,0
tT39589,2020-08-26,30994,1,C011855,4,0,0
tT3959,2023-02-16,3764,5,C016984,1,20,0
tT39591,2024-12-29,3402,4,C007159,1,0,0
tT39592,2021-01-21,49361,2,C002284,4,10,0
tT39593,2022-05-01,30143,1,C020028,3,0,0
tT39594,2022-02-11,3720,1,C011529,4,10,0
tT39595,2022-07-15,33407,2,C007021,1,20,1
tT39596,2022-07-30,40775,3,C018561,4,0,0
tT39597,2020-09-09,27292,3,C000167,3,20,0
tT39598,2023-05-13,41181,2,C018992,4,0,0
tT39599,2024-03-08,15876,1,NULL,4,0,0
tT396,2022-02-12,5809,5,C009206,1,30,0
tT3961,2022-04-30,14836,2,C022221,2,0,0
tT3962,2022-04-27,11125,1,C017059,4,10,0
tT3963,2022-06-10,15947,1,C021969,4,10,0
tT3964,2020-06-08,13647,5,C023374,3,0,0
tT3965,2020-01-04,22082,5,C001247,3,0,0
tT3966,2020-10-12,17570,4,C014938,3,0,1
tT3967,2021-10-03,40725,1,C016352,4,0,0
tT3968,2024-03-09,7727,2,C000233,2,0,0
tT3969,2022-03-18,36556,2,C008160,4,10,1
tT3961,2021-05-07,32467,4,C003670,3,20,1
tT39611,2021-07-23,8458,3,C011315,2,10,0
tT39612,2020-12-22,44319,3,C016532,2,0,0
tT39613,2024-07-19,46427,1,C013113,2,0,0
tT39614,2020-03-06,13395,4,C019922,4,0,0
tT39615,2020-10-02,22895,4,NULL,2,0,1
tT39616,2024-06-12,17678,2,C013777,1,0,0
tT39617,2024-10-04,26411,2,C002380,4,20,0
tT39618,2024-09-12,26715,1,C002188,1,NULL,0
tT39619,2020-09-19,31155,1,NULL,3,10,0
tT3962,2020-09-30,4887,2,C023831,3,0,0
tT39621,2023-10-24,31789,2,C002257,2,0,0
tT39622,2023-12-02,18331,2,C009717,4,0,0
tT39623,2021-03-26,29890,2,C010065,4,0,0
tT39624,2021-07-04,46271,2,C020171,3,0,0
tT39625,2023-06-10,36320,2,C016781,3,NULL,0
tT39626,2023-04-20,48748,3,C001561,2,0,0
tT39627,2023-01-19,17857,5,C001603,3,10,0
tT39628,2020-03-22,23639,3,C017654,1,10,0
tT39629,2020-05-28,13527,3,C004942,4,0,0
tT3963,2021-03-03,21006,2,C018055,4,0,0
tT39631,2024-01-25,21921,2,C013410,3,0,0
tT39632,2022-06-15,21647,4,C007783,2,0,0
tT39633,2022-05-17,25295,3,C023119,2,10,0
tT39634,2023-02-08,34077,2,C022988,4,30,0
tT39635,2021-03-28,46862,5,C012009,4,0,0
tT39636,2024-12-29,34388,5,C001074,3,0,0
tT39637,2022-05-12,8141,1,C006778,3,0,1
tT39638,2022-09-26,2151,1,C004451,1,20,0
tT39639,2022-01-03,38139,5,C000966,4,10,0
tT3964,2023-06-18,38385,5,C006281,2,10,0
tT39641,2024-02-25,33836,1,C001784,3,20,0
tT39642,2020-02-03,3406,4,C016869,2,10,0
tT39643,2020-07-11,45906,3,C010563,2,0,0
tT39644,2022-08-29,988,3,C011435,4,20,1
tT39645,2024-11-04,20428,5,C015880,3,0,0
tT39646,2022-07-15,14987,2,C003043,1,NULL,1
tT39647,2023-06-12,41759,2,C014536,3,0,0
tT39648,2020-05-27,49194,2,C010927,2,0,0
tT39649,2021-11-01,35980,2,C016487,2,10,1
tT3965,2020-11-02,47371,5,C015598,3,20,0
tT39651,2023-07-25,8475,4,C001586,4,0,0
tT39652,2021-09-15,36539,5,C010197,1,10,0
tT39653,2021-07-19,49103,1,C013388,2,0,0
tT39654,2024-07-25,19557,2,C021629,2,10,0
tT39655,2022-04-06,23226,1,C002575,1,0,0
tT39656,2020-09-03,47460,5,C013173,2,0,0
tT39657,2021-07-15,17653,1,C020145,1,0,0
tT39658,2021-08-24,10886,2,C004266,2,0,0
tT39659,2020-02-25,34543,2,C019403,2,10,1
tT3966,2023-06-17,32210,4,C017413,3,10,0
tT39661,2020-12-02,32961,5,C020019,2,0,0
tT39662,2021-03-08,11915,3,C015108,2,0,0
tT39663,2021-05-17,48351,5,C007017,4,10,0
tT39664,2024-05-10,26968,5,C013886,3,0,1
tT39665,2024-10-23,24740,1,C008264,2,0,0
tT39666,2021-12-18,48717,3,C014000,2,20,0
tT39667,2020-05-08,49052,4,C020910,4,0,0
tT39668,2022-07-26,5632,3,C016255,3,30,0
tT39669,2021-09-14,35100,3,C008457,4,20,0
tT3967,2024-10-09,27718,2,C014961,1,0,0
tT39671,2022-03-20,5880,3,C023456,2,10,0
tT39672,2022-01-08,7903,4,C023347,2,20,0
tT39673,2022-06-08,18196,5,C019770,1,0,0
tT39674,2024-12-10,44521,2,C015949,2,0,0
tT39675,2021-09-21,10274,1,C001526,3,10,0
tT39676,2020-10-13,44180,1,C019109,2,0,1
tT39677,2024-11-13,33624,1,C024468,3,0,0
tT39678,2024-07-14,49769,5,C006741,4,10,0
tT39679,2022-02-10,2990,4,C007046,4,0,0
tT3968,2024-07-24,27765,2,C022036,1,0,0
tT39681,2020-04-17,15442,4,C003751,4,10,0
tT39682,2020-08-13,28394,3,C014605,4,0,0
tT39683,2023-01-30,362,2,C013908,3,NULL,0
tT39684,2022-02-24,49771,5,NULL,1,0,0
tT39685,2021-05-19,27616,4,C008134,4,0,0
tT39686,2022-09-29,11500,1,C008658,4,10,1
tT39687,2024-03-19,3783,1,C021740,3,0,0
tT39688,2020-09-19,16598,1,C015496,3,0,0
tT39689,2022-02-16,898,1,C020009,4,0,0
tT3969,2021-03-22,48265,5,C017097,4,0,0
tT39691,2020-05-16,29514,1,C016858,2,0,0
tT39692,2023-03-08,37357,5,NULL,1,0,0
tT39693,2023-04-12,40468,5,C001112,3,0,0
tT39694,2024-05-21,15831,1,C013173,4,10,0
tT39695,2024-03-16,31456,4,C013367,3,0,0
tT39696,2021-12-31,3733,2,C016494,2,0,0
tT39697,2024-02-14,6225,3,C023721,2,10,0
tT39698,2023-08-09,10271,4,C022388,4,0,0
tT39699,2022-02-20,45962,1,C024523,2,NULL,0
tT397,2023-06-08,20645,1,C017743,2,0,0
tT3971,2023-07-21,19108,4,C015759,3,10,0
tT3972,2021-11-16,30375,4,C015157,4,0,0
tT3973,2021-12-30,23169,2,C007484,1,0,0
tT3974,2023-04-08,48885,4,C024580,3,0,0
tT3975,2024-04-01,11675,2,C013229,1,0,0
tT3976,2020-11-19,44535,1,C016111,4,0,0
tT3977,2023-08-02,37105,2,C014551,1,NULL,0
tT3978,2021-01-09,39276,1,C002760,4,0,0
tT3979,2022-09-22,46584,2,C006929,1,20,0
tT3971,2023-11-04,11333,3,C020292,4,0,1
tT39711,2022-06-17,2846,2,C003649,3,10,0
tT39712,2022-02-08,49316,1,C001329,2,0,0
tT39713,2024-10-08,8136,1,C002855,4,0,0
tT39714,2024-12-08,34460,3,C017504,3,0,1
tT39715,2021-06-22,27154,4,C002804,4,NULL,0
tT39716,2024-07-20,7957,3,C007002,2,0,0
tT39717,2020-07-08,47891,3,C004221,3,10,0
tT39718,2021-09-03,28881,2,C000575,2,30,0
tT39719,2023-05-29,18423,3,C024341,1,20,0
tT3972,2020-04-02,10584,5,C018111,1,0,1
tT39721,2020-02-23,2347,4,C022924,1,10,0
tT39722,2021-03-19,46034,5,C010807,3,10,0
tT39723,2024-10-23,22729,5,C017934,4,10,0
tT39724,2024-06-11,40600,4,C009046,3,0,0
tT39725,2024-07-25,18154,3,C021608,4,0,0
tT39726,2023-01-26,19423,1,C005015,3,0,0
tT39727,2021-10-24,8669,2,C010658,4,0,0
tT39728,2020-01-06,21551,3,C021722,2,0,0
tT39729,2021-01-01,17012,4,C024100,1,0,0
tT3973,2024-03-01,15761,4,NULL,3,20,0
tT39731,2024-06-29,13268,1,C021529,4,10,0
tT39732,2021-11-16,49294,5,C000121,2,0,0
tT39733,2021-12-04,14234,1,C003407,2,10,1
tT39734,2020-05-10,49340,3,C020563,1,0,0
tT39735,2024-02-01,3131,1,C004014,4,0,1
tT39736,2024-01-18,49770,3,C021942,4,20,0
