customer_id,total_transactions,customer_frequency,age,age_range,last_transaction_date,lifespan_months,recency_months,net_quantity_purchased,return_rate_pct,total_discount_received,total_revenue_generated,Customer_spend,average_transaction_value
C018476,3,Repeating-Customer,22,Youth,2024-04-19,29,25,7,12.500000000000,20,1010.54000000,VIP Customer,336.85000000
C018480,2,Repeating-Customer,59,Old,2022-02-09,17,51,6,0.000000000000,20,221.86000000,Regular Customer,110.93000000
C018491,1,One-Time-Customer,22,Youth,2022-01-01,0,52,3,0.000000000000,0,475.77000000,Regular Customer,475.77000000
C018497,5,Repeating-Customer,34,Adults,2024-08-27,36,21,7,12.500000000000,70,719.90000000,VIP Customer,143.98000000
C018501,1,One-Time-Customer,23,Youth,2020-09-06,0,68,2,0.000000000000,10,113.94000000,Regular Customer,113.94000000
C018502,3,Repeating-Customer,16,Youth,2024-10-02,38,19,11,8.333333333333,50,940.22000000,VIP Customer,313.41000000
C018507,2,Repeating-Customer,65,Seniors,2023-02-21,16,39,4,20.000000000000,40,421.90000000,Regular Customer,210.95000000
C018511,4,Repeating-Customer,18,Youth,2023-05-14,35,36,8,0.000000000000,10,783.43000000,VIP Customer,195.86000000
C018517,2,Repeating-Customer,51,Old,2021-01-11,12,64,4,0.000000000000,0,332.74000000,Regular Customer,166.37000000
C018521,4,Repeating-Customer,49,Old,2024-03-21,47,26,7,0.000000000000,50,702.44000000,VIP Customer,175.61000000
C018522,1,One-Time-Customer,67,Seniors,2022-03-26,0,50,1,0.000000000000,10,81.22000000,Regular Customer,81.22000000
C018527,2,Repeating-Customer,33,Adults,2021-08-19,13,57,5,16.666666666666,0,NULL,Unknown,NULL
C018544,3,Repeating-Customer,44,Adults,2021-03-27,12,62,7,12.500000000000,10,1086.75000000,VIP Customer,362.25000000
C018545,2,Repeating-Customer,41,Adults,2020-10-02,3,67,5,0.000000000000,0,658.22000000,VIP Customer,329.11000000
C018549,3,Repeating-Customer,21,Youth,2024-03-19,47,26,10,0.000000000000,20,1298.47000000,VIP Customer,432.82000000
C018555,2,Repeating-Customer,31,Adults,2024-04-11,37,25,7,0.000000000000,30,204.24000000,Regular Customer,102.12000000
C018558,2,Repeating-Customer,35,Adults,2023-05-07,22,36,7,0.000000000000,0,689.40000000,VIP Customer,344.70000000
C018561,1,One-Time-Customer,23,Youth,2022-07-30,0,46,4,0.000000000000,0,770.96000000,VIP Customer,770.96000000
C018567,3,Repeating-Customer,33,Adults,2024-08-08,51,21,7,0.000000000000,20,391.35000000,Regular Customer,130.45000000
C018578,3,Repeating-Customer,25,Youth,2024-11-10,36,18,8,0.000000000000,0,704.95000000,VIP Customer,234.98000000
C018579,2,Repeating-Customer,32,Adults,2022-03-30,20,50,6,0.000000000000,20,607.23000000,VIP Customer,303.62000000
C018584,1,One-Time-Customer,37,Adults,2024-03-19,0,26,1,0.000000000000,0,171.97000000,Regular Customer,171.97000000
C018585,3,Repeating-Customer,53,Old,2021-09-08,16,56,11,0.000000000000,30,1173.69000000,VIP Customer,391.23000000
C018588,3,Repeating-Customer,48,Old,2024-11-11,17,18,9,0.000000000000,10,341.01000000,Regular Customer,113.67000000
C018591,1,One-Time-Customer,36,Adults,2021-09-15,0,56,1,0.000000000000,0,66.25000000,Regular Customer,66.25000000
C018592,2,Repeating-Customer,42,Adults,2022-12-13,29,41,5,16.666666666666,40,469.80000000,Regular Customer,234.90000000
C018597,2,Repeating-Customer,40,Adults,2023-09-19,29,32,4,0.000000000000,0,516.92000000,VIP Customer,258.46000000
C018604,4,Repeating-Customer,55,Old,2023-05-06,36,36,9,0.000000000000,50,674.34000000,VIP Customer,168.59000000
C018605,4,Repeating-Customer,41,Adults,2024-01-21,43,28,10,9.090909090909,10,1474.66000000,VIP Customer,368.67000000
C018611,2,Repeating-Customer,19,Youth,2024-09-01,25,20,4,0.000000000000,10,330.00000000,Regular Customer,165.00000000
C018625,2,Repeating-Customer,67,Seniors,2024-05-29,23,24,4,0.000000000000,0,670.76000000,VIP Customer,335.38000000
C018629,1,One-Time-Customer,24,Youth,2021-12-31,0,53,4,0.000000000000,10,355.46000000,Regular Customer,355.46000000
C018633,4,Repeating-Customer,34,Adults,2022-03-06,22,50,6,0.000000000000,30,373.97000000,Regular Customer,93.49000000
C018635,3,Repeating-Customer,45,Adults,2023-04-26,19,37,4,20.000000000000,40,140.74000000,Regular Customer,46.91000000
C018640,4,Repeating-Customer,67,Seniors,2024-12-02,45,17,15,0.000000000000,40,1016.89000000,VIP Customer,254.22000000
C018641,3,Repeating-Customer,35,Adults,2024-03-05,24,26,3,0.000000000000,0,473.86000000,Regular Customer,157.95000000
C018642,3,Repeating-Customer,38,Adults,2024-01-14,29,28,10,0.000000000000,30,713.25000000,VIP Customer,237.75000000
C018650,3,Repeating-Customer,16,Youth,2024-06-10,16,23,9,0.000000000000,0,565.89000000,VIP Customer,188.63000000
C018657,2,Repeating-Customer,49,Old,2023-12-29,32,29,5,0.000000000000,0,802.28000000,VIP Customer,401.14000000
C018664,1,One-Time-Customer,62,Seniors,2024-08-19,0,21,3,0.000000000000,0,467.25000000,Regular Customer,467.25000000
C018666,2,Repeating-Customer,57,Old,2022-11-12,15,42,4,0.000000000000,0,286.39000000,Regular Customer,143.20000000
C018668,1,One-Time-Customer,60,Old,2020-09-02,0,68,4,0.000000000000,0,654.04000000,VIP Customer,654.04000000
C018669,3,Repeating-Customer,18,Youth,2023-12-04,31,29,6,0.000000000000,0,529.87000000,VIP Customer,176.62000000
C018670,3,Repeating-Customer,16,Youth,2024-09-27,55,20,6,0.000000000000,0,201.61000000,Regular Customer,67.20000000
C018680,3,Repeating-Customer,36,Adults,2024-12-16,31,17,10,0.000000000000,0,1086.60000000,VIP Customer,362.20000000
C018681,3,Repeating-Customer,63,Seniors,2024-07-04,37,22,6,0.000000000000,10,550.81000000,VIP Customer,183.60000000
C018694,2,Repeating-Customer,61,Seniors,2023-12-12,9,29,5,0.000000000000,0,738.67000000,VIP Customer,369.34000000
C018695,2,Repeating-Customer,57,Old,2024-09-11,16,20,4,0.000000000000,20,444.65000000,Regular Customer,222.33000000
C018696,2,Repeating-Customer,51,Old,2023-07-26,15,34,5,0.000000000000,30,289.43000000,Regular Customer,144.72000000
C018699,1,One-Time-Customer,24,Youth,2021-01-06,0,64,3,25.000000000000,0,150.15000000,Regular Customer,150.15000000
C018710,1,One-Time-Customer,39,Adults,2022-08-28,0,45,1,0.000000000000,0,65.07000000,Regular Customer,65.07000000
C018711,3,Repeating-Customer,40,Adults,2024-08-11,53,21,7,12.500000000000,0,56.13000000,Regular Customer,18.71000000
C018712,1,One-Time-Customer,30,Adults,2024-12-05,0,17,2,33.333333333333,0,397.46000000,Regular Customer,397.46000000
C018717,2,Repeating-Customer,46,Old,2023-04-29,19,37,6,0.000000000000,0,853.30000000,VIP Customer,426.65000000
C018718,4,Repeating-Customer,62,Seniors,2024-03-04,11,26,13,0.000000000000,50,1342.73000000,VIP Customer,335.68000000
C018719,3,Repeating-Customer,28,Youth,2024-07-04,32,22,2,33.333333333333,20,15.68000000,Regular Customer,5.23000000
C018721,1,One-Time-Customer,53,Old,2024-04-14,0,25,2,0.000000000000,30,276.02000000,Regular Customer,276.02000000
C018727,2,Repeating-Customer,27,Youth,2020-09-07,2,68,2,33.333333333333,0,359.88000000,Regular Customer,179.94000000
C018728,4,Repeating-Customer,18,Youth,2023-12-12,15,29,13,7.142857142857,0,1532.30000000,VIP Customer,383.08000000
C018731,2,Repeating-Customer,55,Old,2023-11-04,10,30,5,0.000000000000,30,380.65000000,Regular Customer,190.32000000
C018737,2,Repeating-Customer,33,Adults,2023-07-10,5,34,4,0.000000000000,10,182.54000000,Regular Customer,91.27000000
C018738,4,Repeating-Customer,65,Seniors,2024-12-14,17,17,6,0.000000000000,20,332.75000000,Regular Customer,83.19000000
C018740,2,Repeating-Customer,60,Old,2023-05-15,24,36,8,0.000000000000,10,426.78000000,Regular Customer,213.39000000
C018742,1,One-Time-Customer,25,Youth,2024-07-31,0,22,1,0.000000000000,20,123.95000000,Regular Customer,123.95000000
C018748,4,Repeating-Customer,27,Youth,2023-04-02,18,37,10,9.090909090909,40,1106.03000000,VIP Customer,276.51000000
C018749,3,Repeating-Customer,26,Youth,2023-08-31,34,33,8,0.000000000000,20,1181.77000000,VIP Customer,393.92000000
C018753,1,One-Time-Customer,44,Adults,2024-01-04,0,28,2,0.000000000000,30,94.91000000,Regular Customer,94.91000000
C018754,2,Repeating-Customer,37,Adults,2024-06-23,43,23,3,0.000000000000,20,447.44000000,Regular Customer,223.72000000
C018762,3,Repeating-Customer,58,Old,2024-10-12,43,19,6,0.000000000000,30,620.55000000,VIP Customer,206.85000000
C018768,2,Repeating-Customer,21,Youth,2022-08-17,28,45,3,0.000000000000,0,388.87000000,Regular Customer,194.44000000
C018769,1,One-Time-Customer,69,Seniors,2024-06-24,0,23,4,0.000000000000,0,692.92000000,VIP Customer,692.92000000
C018770,2,Repeating-Customer,28,Youth,2023-06-02,13,35,2,0.000000000000,0,46.48000000,Regular Customer,23.24000000
C018785,2,Repeating-Customer,24,Youth,2024-08-24,41,21,4,0.000000000000,20,515.71000000,VIP Customer,257.86000000
C018795,3,Repeating-Customer,62,Seniors,2023-03-04,29,38,9,0.000000000000,10,1054.34000000,VIP Customer,351.45000000
C018800,2,Repeating-Customer,26,Youth,2024-09-20,6,20,5,16.666666666666,10,225.25000000,Regular Customer,112.62000000
C018803,3,Repeating-Customer,47,Old,2023-11-14,17,30,8,0.000000000000,20,695.44000000,VIP Customer,231.81000000
C018804,1,One-Time-Customer,21,Youth,2023-05-07,0,36,3,0.000000000000,10,213.84000000,Regular Customer,213.84000000
C018805,2,Repeating-Customer,60,Old,2023-07-23,35,34,7,0.000000000000,0,857.20000000,VIP Customer,428.60000000
C018811,1,One-Time-Customer,17,Youth,2021-07-03,0,58,1,0.000000000000,NULL,NULL,Unknown,NULL
C018812,5,Repeating-Customer,32,Adults,2024-10-31,56,19,13,0.000000000000,50,1022.58000000,VIP Customer,204.52000000
C018817,1,One-Time-Customer,17,Youth,2023-10-26,0,31,1,0.000000000000,0,176.89000000,Regular Customer,176.89000000
C018821,3,Repeating-Customer,49,Old,2024-12-14,33,17,6,0.000000000000,10,724.49000000,VIP Customer,241.50000000
C018827,1,One-Time-Customer,62,Seniors,2023-02-15,0,39,3,0.000000000000,0,442.95000000,Regular Customer,442.95000000
C018829,4,Repeating-Customer,33,Adults,2023-12-02,41,29,10,9.090909090909,20,1493.53000000,VIP Customer,373.38000000
C018830,5,Repeating-Customer,19,Youth,2024-10-22,54,19,13,7.142857142857,40,1904.08000000,VIP Customer,380.82000000
C018833,1,One-Time-Customer,35,Adults,2021-09-06,0,56,3,0.000000000000,10,535.55000000,VIP Customer,535.55000000
C018836,1,One-Time-Customer,57,Old,2020-08-11,0,69,2,33.333333333333,0,154.26000000,Regular Customer,154.26000000
C018840,2,Repeating-Customer,25,Youth,2023-07-13,18,34,5,0.000000000000,0,621.05000000,VIP Customer,310.53000000
C018843,3,Repeating-Customer,43,Adults,2023-11-30,13,30,7,12.500000000000,20,874.88000000,VIP Customer,291.63000000
C018846,1,One-Time-Customer,59,Old,2020-02-06,0,75,3,25.000000000000,0,223.92000000,Regular Customer,223.92000000
C018854,2,Repeating-Customer,34,Adults,2022-05-18,22,48,4,0.000000000000,10,578.96000000,VIP Customer,289.48000000
C018855,2,Repeating-Customer,35,Adults,2023-08-09,29,33,7,0.000000000000,20,511.86000000,VIP Customer,255.93000000
C018858,1,One-Time-Customer,44,Adults,2023-11-01,0,30,4,0.000000000000,0,580.28000000,VIP Customer,580.28000000
C018859,2,Repeating-Customer,39,Adults,2023-12-09,42,29,5,0.000000000000,30,106.96000000,Regular Customer,53.48000000
C018865,1,One-Time-Customer,34,Adults,2024-07-26,0,22,3,0.000000000000,0,61.32000000,Regular Customer,61.32000000
C018868,1,One-Time-Customer,22,Youth,2020-12-24,0,65,4,0.000000000000,10,711.86000000,VIP Customer,711.86000000
C018869,4,Repeating-Customer,20,Youth,2024-09-29,49,20,13,0.000000000000,40,750.27000000,VIP Customer,187.57000000
C018880,2,Repeating-Customer,47,Old,2024-05-20,19,24,6,0.000000000000,0,321.08000000,Regular Customer,160.54000000
C018414,1,One-Time-Customer,16,Youth,2023-09-12,0,32,2,0.000000000000,10,277.51000000,Regular Customer,277.51000000
C018426,3,Repeating-Customer,49,Old,2023-06-17,15,35,8,0.000000000000,20,1026.64000000,VIP Customer,342.21000000
C018427,4,Repeating-Customer,18,Youth,2024-11-15,50,18,14,0.000000000000,0,1342.92000000,VIP Customer,335.73000000
C018428,3,Repeating-Customer,58,Old,2022-03-17,21,50,9,0.000000000000,0,58.80000000,Regular Customer,19.60000000
C018429,4,Repeating-Customer,62,Seniors,2024-10-04,37,19,6,0.000000000000,20,600.56000000,VIP Customer,150.14000000
C018461,3,Repeating-Customer,17,Youth,2024-04-28,51,25,12,0.000000000000,0,1471.52000000,VIP Customer,490.51000000
C018462,1,One-Time-Customer,32,Adults,2022-08-06,0,45,3,0.000000000000,0,176.31000000,Regular Customer,176.31000000
C018479,2,Repeating-Customer,43,Adults,2024-08-15,17,21,5,0.000000000000,0,352.67000000,Regular Customer,176.34000000
C018487,3,Repeating-Customer,58,Old,2024-04-29,46,25,3,25.000000000000,10,412.21000000,Regular Customer,137.40000000
C018488,1,One-Time-Customer,22,Youth,2022-07-21,0,46,2,0.000000000000,10,62.93000000,Regular Customer,62.93000000
C018489,3,Repeating-Customer,53,Old,2022-07-08,23,46,7,0.000000000000,60,589.83000000,VIP Customer,196.61000000
C018492,1,One-Time-Customer,67,Seniors,2020-10-04,0,67,2,0.000000000000,0,231.78000000,Regular Customer,231.78000000
C018493,1,One-Time-Customer,48,Old,2022-03-02,0,50,2,0.000000000000,10,281.27000000,Regular Customer,281.27000000
C018494,3,Repeating-Customer,16,Youth,2024-09-21,35,20,9,0.000000000000,20,1068.80000000,VIP Customer,356.27000000
C018495,5,Repeating-Customer,59,Old,2024-07-27,14,22,11,0.000000000000,80,1159.70000000,VIP Customer,231.94000000
C018504,5,Repeating-Customer,22,Youth,2024-11-05,53,18,11,0.000000000000,20,422.93000000,Regular Customer,84.59000000
C018505,1,One-Time-Customer,43,Adults,2022-10-18,0,43,1,0.000000000000,0,109.38000000,Regular Customer,109.38000000
C018508,2,Repeating-Customer,67,Seniors,2023-03-03,32,38,5,0.000000000000,30,631.31000000,VIP Customer,315.66000000
C018509,1,One-Time-Customer,33,Adults,2022-05-28,0,48,3,0.000000000000,20,285.86000000,Regular Customer,285.86000000
C018512,1,One-Time-Customer,22,Youth,2020-10-22,0,67,3,0.000000000000,0,272.82000000,Regular Customer,272.82000000
C018513,1,One-Time-Customer,55,Old,2024-07-16,0,22,3,0.000000000000,0,236.13000000,Regular Customer,236.13000000
C018514,2,Repeating-Customer,68,Seniors,2024-02-01,21,27,3,0.000000000000,20,166.91000000,Regular Customer,83.46000000
C018515,4,Repeating-Customer,68,Seniors,2022-08-16,22,45,8,0.000000000000,20,863.56000000,VIP Customer,215.89000000
C018518,1,One-Time-Customer,49,Old,2020-08-26,0,69,4,0.000000000000,0,478.84000000,Regular Customer,478.84000000
C018525,2,Repeating-Customer,30,Adults,2022-10-31,2,43,5,0.000000000000,10,401.10000000,Regular Customer,200.55000000
C018528,3,Repeating-Customer,42,Adults,2024-03-03,33,26,7,0.000000000000,0,1065.46000000,VIP Customer,355.15000000
C018529,1,One-Time-Customer,50,Old,2023-10-04,0,31,2,0.000000000000,0,125.20000000,Regular Customer,125.20000000
C018530,1,One-Time-Customer,52,Old,2021-02-28,0,63,4,0.000000000000,0,686.96000000,VIP Customer,686.96000000
C018537,2,Repeating-Customer,54,Old,2024-04-11,22,25,6,0.000000000000,30,349.24000000,Regular Customer,174.62000000
C018541,1,One-Time-Customer,57,Old,2022-10-30,0,43,2,0.000000000000,0,343.24000000,Regular Customer,343.24000000
C018542,3,Repeating-Customer,41,Adults,2024-12-17,34,17,7,0.000000000000,30,363.92000000,Regular Customer,121.31000000
C018543,3,Repeating-Customer,55,Old,2024-09-18,6,20,6,14.285714285714,20,877.66000000,VIP Customer,292.55000000
C018551,2,Repeating-Customer,25,Youth,2024-08-18,8,21,3,0.000000000000,50,392.85000000,Regular Customer,196.43000000
C018552,1,One-Time-Customer,59,Old,2023-11-21,0,30,3,0.000000000000,0,355.47000000,Regular Customer,355.47000000
C018553,2,Repeating-Customer,58,Old,2022-08-14,3,45,5,0.000000000000,10,178.31000000,Regular Customer,89.15000000
C018562,3,Repeating-Customer,61,Seniors,2023-09-11,42,32,9,0.000000000000,10,515.11000000,VIP Customer,171.70000000
C018563,1,One-Time-Customer,49,Old,2021-02-18,0,63,1,0.000000000000,20,30.42000000,Regular Customer,30.42000000
C018564,3,Repeating-Customer,52,Old,2024-07-10,23,22,3,0.000000000000,50,204.59000000,Regular Customer,68.20000000
C018565,2,Repeating-Customer,64,Seniors,2024-03-31,20,26,6,0.000000000000,10,448.11000000,Regular Customer,224.06000000
C018568,1,One-Time-Customer,49,Old,2023-03-22,0,38,4,0.000000000000,10,653.18000000,VIP Customer,653.18000000
C018571,1,One-Time-Customer,38,Adults,2024-07-12,0,22,0,100.000000000000,0,0.00000000,Regular Customer,0.00000000
C018572,1,One-Time-Customer,30,Adults,2024-07-14,0,22,1,0.000000000000,0,143.35000000,Regular Customer,143.35000000
C018573,4,Repeating-Customer,63,Seniors,2024-03-22,41,26,8,0.000000000000,40,537.14000000,VIP Customer,134.28000000
C018581,2,Repeating-Customer,39,Adults,2021-03-24,12,62,7,0.000000000000,20,499.32000000,Regular Customer,249.66000000
C018598,3,Repeating-Customer,66,Seniors,2024-08-17,26,21,5,16.666666666666,40,448.84000000,Regular Customer,149.61000000
C018608,2,Repeating-Customer,56,Old,2023-01-11,33,40,2,0.000000000000,0,329.52000000,Regular Customer,164.76000000
C018609,3,Repeating-Customer,35,Adults,2024-08-30,44,21,8,11.111111111111,10,560.53000000,VIP Customer,186.84000000
C018612,2,Repeating-Customer,48,Old,2023-12-16,38,29,6,0.000000000000,10,596.69000000,VIP Customer,298.35000000
C018613,4,Repeating-Customer,42,Adults,2023-12-26,36,29,12,0.000000000000,10,1318.38000000,VIP Customer,329.60000000
C018616,1,One-Time-Customer,57,Old,2023-03-23,0,38,2,33.333333333333,0,147.44000000,Regular Customer,147.44000000
C018617,5,Repeating-Customer,56,Old,2023-08-30,34,33,15,0.000000000000,30,1306.80000000,VIP Customer,261.36000000
C018628,2,Repeating-Customer,23,Youth,2024-07-01,43,22,5,16.666666666666,0,52.45000000,Regular Customer,26.23000000
C018630,2,Repeating-Customer,59,Old,2024-11-22,50,18,3,0.000000000000,30,377.28000000,Regular Customer,188.64000000
C018634,1,One-Time-Customer,54,Old,2023-02-03,0,39,1,0.000000000000,10,106.76000000,Regular Customer,106.76000000
C018643,4,Repeating-Customer,47,Old,2024-08-08,38,21,7,0.000000000000,30,690.51000000,VIP Customer,172.63000000
C018460,1,One-Time-Customer,29,Youth,2020-01-21,0,76,4,0.000000000000,30,113.79000000,Regular Customer,113.79000000
C018468,3,Repeating-Customer,61,Seniors,2022-05-18,26,48,9,0.000000000000,20,807.25000000,VIP Customer,269.08000000
C018469,4,Repeating-Customer,28,Youth,2024-12-01,50,17,15,0.000000000000,40,2027.44000000,VIP Customer,506.86000000
C018471,1,One-Time-Customer,57,Old,2020-10-17,0,67,1,50.000000000000,0,197.72000000,Regular Customer,197.72000000
C018472,4,Repeating-Customer,41,Adults,2024-11-21,52,18,10,0.000000000000,50,1004.97000000,VIP Customer,251.24000000
C018477,3,Repeating-Customer,27,Youth,2024-05-28,11,24,9,0.000000000000,0,976.41000000,VIP Customer,325.47000000
C018478,2,Repeating-Customer,26,Youth,2023-07-20,17,34,6,0.000000000000,0,923.34000000,VIP Customer,461.67000000
C018485,1,One-Time-Customer,33,Adults,2020-08-14,0,69,1,0.000000000000,10,10.21000000,Regular Customer,10.21000000
C018496,2,Repeating-Customer,35,Adults,2021-09-17,1,56,5,0.000000000000,10,311.77000000,Regular Customer,155.89000000
C018500,5,Repeating-Customer,42,Adults,2023-09-10,38,32,18,0.000000000000,20,2194.11000000,VIP Customer,438.82000000
C018503,2,Repeating-Customer,48,Old,2024-04-28,39,25,5,0.000000000000,0,845.04000000,VIP Customer,422.52000000
C018506,1,One-Time-Customer,22,Youth,2020-07-15,0,70,2,0.000000000000,0,245.10000000,Regular Customer,245.10000000
C018510,3,Repeating-Customer,54,Old,2024-07-06,20,22,7,0.000000000000,30,501.68000000,VIP Customer,167.23000000
C018516,3,Repeating-Customer,40,Adults,2023-06-29,41,35,10,0.000000000000,30,426.31000000,Regular Customer,142.10000000
C018520,4,Repeating-Customer,27,Youth,2024-03-21,23,26,9,10.000000000000,40,789.82000000,VIP Customer,197.45000000
C018523,2,Repeating-Customer,58,Old,2020-05-03,4,72,4,0.000000000000,10,518.75000000,VIP Customer,259.37000000
C018524,1,One-Time-Customer,45,Adults,2023-10-02,0,31,1,0.000000000000,0,187.52000000,Regular Customer,187.52000000
C018526,3,Repeating-Customer,17,Youth,2024-06-25,18,23,11,0.000000000000,0,860.69000000,VIP Customer,286.90000000
C018535,2,Repeating-Customer,38,Adults,2020-08-21,7,69,4,0.000000000000,20,325.08000000,Regular Customer,162.54000000
C018538,5,Repeating-Customer,38,Adults,2023-11-30,29,30,16,5.882352941176,10,1399.23000000,VIP Customer,279.85000000
C018539,3,Repeating-Customer,64,Seniors,2024-04-06,33,25,6,14.285714285714,20,287.62000000,Regular Customer,95.87000000
C018566,1,One-Time-Customer,37,Adults,2022-01-31,0,52,4,0.000000000000,0,531.52000000,VIP Customer,531.52000000
C018582,3,Repeating-Customer,23,Youth,2023-03-23,18,38,7,0.000000000000,10,743.75000000,VIP Customer,247.92000000
C018590,4,Repeating-Customer,60,Old,2024-02-29,48,27,12,0.000000000000,40,1302.86000000,VIP Customer,325.72000000
C018593,2,Repeating-Customer,43,Adults,2023-09-24,12,32,6,0.000000000000,30,576.00000000,VIP Customer,288.00000000
C018594,2,Repeating-Customer,61,Seniors,2023-02-07,27,39,6,0.000000000000,0,897.94000000,VIP Customer,448.97000000
C018596,4,Repeating-Customer,33,Adults,2024-01-23,23,28,8,20.000000000000,40,932.73000000,VIP Customer,233.18000000
C018600,1,One-Time-Customer,38,Adults,2023-06-19,0,35,3,0.000000000000,0,530.37000000,VIP Customer,530.37000000
C018614,3,Repeating-Customer,54,Old,2024-05-24,34,24,7,0.000000000000,10,1213.36000000,VIP Customer,404.45000000
C018615,2,Repeating-Customer,27,Youth,2022-02-12,10,51,3,0.000000000000,10,504.07000000,VIP Customer,252.04000000
C018620,1,One-Time-Customer,47,Old,2022-10-21,0,43,3,0.000000000000,10,309.58000000,Regular Customer,309.58000000
C018631,1,One-Time-Customer,38,Adults,2024-06-13,0,23,1,0.000000000000,0,174.02000000,Regular Customer,174.02000000
C018632,3,Repeating-Customer,16,Youth,2024-05-22,49,24,6,0.000000000000,10,705.99000000,VIP Customer,235.33000000
C018638,3,Repeating-Customer,31,Adults,2024-12-18,19,17,7,0.000000000000,20,744.82000000,VIP Customer,248.27000000
C018645,2,Repeating-Customer,41,Adults,2023-09-18,8,32,5,0.000000000000,10,240.70000000,Regular Customer,120.35000000
C018654,3,Repeating-Customer,32,Adults,2023-10-27,15,31,8,11.111111111111,10,914.19000000,VIP Customer,304.73000000
C018655,2,Repeating-Customer,68,Seniors,2020-04-26,1,73,7,0.000000000000,10,409.53000000,Regular Customer,204.77000000
C018663,1,One-Time-Customer,32,Adults,2021-12-06,0,53,3,0.000000000000,20,166.20000000,Regular Customer,166.20000000
C018667,1,One-Time-Customer,63,Seniors,2024-12-10,0,17,3,0.000000000000,0,396.06000000,Regular Customer,396.06000000
C018674,1,One-Time-Customer,64,Seniors,2024-08-25,0,21,2,0.000000000000,20,295.42000000,Regular Customer,295.42000000
C018675,1,One-Time-Customer,58,Old,2023-08-08,0,33,1,0.000000000000,0,113.03000000,Regular Customer,113.03000000
C018684,3,Repeating-Customer,35,Adults,2024-05-11,43,24,5,16.666666666666,10,374.69000000,Regular Customer,124.90000000
C018685,2,Repeating-Customer,54,Old,2023-01-23,10,40,6,0.000000000000,0,337.26000000,Regular Customer,168.63000000
C018690,2,Repeating-Customer,37,Adults,2024-09-03,19,20,5,0.000000000000,30,653.66000000,VIP Customer,326.83000000
C018697,3,Repeating-Customer,57,Old,2024-05-07,33,24,9,0.000000000000,30,1138.84000000,VIP Customer,379.61000000
C018705,4,Repeating-Customer,28,Youth,2023-11-24,17,30,8,0.000000000000,10,605.34000000,VIP Customer,151.33000000
C018714,4,Repeating-Customer,46,Old,2024-07-20,47,22,10,0.000000000000,20,1126.90000000,VIP Customer,281.73000000
C018716,5,Repeating-Customer,45,Adults,2022-03-11,18,50,7,30.000000000000,10,550.85000000,VIP Customer,110.17000000
C018723,2,Repeating-Customer,21,Youth,2024-07-16,38,22,5,16.666666666666,10,177.19000000,Regular Customer,88.59000000
C018724,1,One-Time-Customer,46,Old,2023-07-04,0,34,2,0.000000000000,0,372.48000000,Regular Customer,372.48000000
C018726,1,One-Time-Customer,43,Adults,2020-03-21,0,74,2,0.000000000000,0,384.80000000,Regular Customer,384.80000000
C018733,2,Repeating-Customer,56,Old,2024-09-14,40,20,3,0.000000000000,10,151.76000000,Regular Customer,75.88000000
C018736,3,Repeating-Customer,69,Seniors,2022-04-22,21,49,11,0.000000000000,0,1017.14000000,VIP Customer,339.05000000
C018743,1,One-Time-Customer,64,Seniors,2020-08-11,0,69,2,0.000000000000,10,227.66000000,Regular Customer,227.66000000
C015463,1,One-Time-Customer,55,Old,2024-03-26,0,26,1,0.000000000000,NULL,NULL,Unknown,NULL
C015465,3,Repeating-Customer,17,Youth,2023-05-23,26,36,7,0.000000000000,20,350.33000000,Regular Customer,116.78000000
C015479,2,Repeating-Customer,23,Youth,2024-03-21,18,26,7,0.000000000000,30,797.06000000,VIP Customer,398.53000000
C015489,1,One-Time-Customer,55,Old,2020-03-15,0,74,2,33.333333333333,0,325.34000000,Regular Customer,325.34000000
C015496,1,One-Time-Customer,32,Adults,2020-09-19,0,68,3,0.000000000000,0,56.64000000,Regular Customer,56.64000000
C015497,5,Repeating-Customer,43,Adults,2024-11-16,49,18,12,0.000000000000,50,1288.02000000,VIP Customer,257.60000000
C015500,2,Repeating-Customer,41,Adults,2024-02-09,2,27,2,33.333333333333,10,269.48000000,Regular Customer,134.74000000
C015507,8,Repeating-Customer,64,Seniors,2024-10-08,57,19,19,5.000000000000,10,2397.78000000,VIP Customer,299.72000000
C015520,5,Repeating-Customer,26,Youth,2024-03-12,44,26,12,0.000000000000,40,642.10000000,VIP Customer,128.42000000
C015527,6,Repeating-Customer,43,Adults,2024-09-26,28,20,8,11.111111111111,50,493.62000000,Regular Customer,82.27000000
C015554,1,One-Time-Customer,63,Seniors,2021-04-20,0,61,3,0.000000000000,30,43.09000000,Regular Customer,43.09000000
C015555,3,Repeating-Customer,52,Old,2024-05-10,38,24,8,0.000000000000,0,726.82000000,VIP Customer,242.27000000
C015558,2,Repeating-Customer,40,Adults,2020-11-15,4,66,8,0.000000000000,10,724.34000000,VIP Customer,362.17000000
C015559,3,Repeating-Customer,64,Seniors,2024-01-27,36,28,9,0.000000000000,10,1408.79000000,VIP Customer,469.60000000
C015571,6,Repeating-Customer,65,Seniors,2024-07-02,49,22,13,13.333333333333,10,1196.66000000,VIP Customer,199.44000000
C015572,1,One-Time-Customer,53,Old,2021-11-20,0,54,1,0.000000000000,10,171.56000000,Regular Customer,171.56000000
C015573,1,One-Time-Customer,18,Youth,2022-01-31,0,52,4,0.000000000000,0,120.84000000,Regular Customer,120.84000000
