product_id,category,color,size,season,supplier,cost_price,list_price
36998,Accessories,Red,XL,Winter,A,41.77,51.15
36999,Dresses,Blue,XL,Fall,D,54.81,182.24
37000,Accessories,White,M,Summer,B,52.15,65.57
37001,Accessories,Black,L,Winter,D,40.08,40.81
37002,Tops,Red,L,Fall,B,20.96,22.53
37003,Shoes,Black,S,Spring,B,73.19,175.73
37004,Tops,White,S,Spring,D,51.18,75.55
37005,Bottoms,Red,S,Summer,B,61.38,196.57
37006,Shoes,Yellow,L,Fall,B,69.23,68.10
37007,Shoes,Blue,S,Summer,B,34.58,37.53
37008,Shoes,Red,XS,Fall,D,20.46,29.34
37009,Tops,Black,XL,Winter,B,29.64,180.97
37010,Accessories,Black,S,Spring,B,34.00,81.85
37011,Accessories,Black,XS,Winter,B,29.01,79.25
37012,Accessories,Yellow,S,Fall,A,27.39,21.22
37013,Accessories,Black,XL,Winter,D,18.37,192.05
37014,Accessories,Black,XS,Spring,C,11.53,181.18
37015,Bottoms,Yellow,XL,Spring,B,37.54,43.30
37016,Dresses,Green,M,Summer,B,64.28,68.65
37017,Shoes,Red,XL,Winter,D,10.78,25.01
37018,Dresses,Red,L,Summer,B,33.43,73.81
37019,Bottoms,Red,XL,Summer,C,50.49,72.06
37020,Accessories,Red,M,Fall,B,55.12,187.04
37021,Bottoms,White,S,Winter,D,7.90,175.73
37022,Bottoms,Black,L,Spring,B,13.02,119.44
37023,Dresses,Green,M,Summer,B,6.41,120.37
37024,NULL,Yellow,XL,Summer,B,49.44,171.93
37025,Tops,White,M,Summer,A,25.43,37.90
37026,Tops,Red,S,Summer,B,42.27,87.41
37027,Shoes,Yellow,L,Summer,C,7.59,39.03
37028,Accessories,Red,XS,Spring,D,5.99,185.74
37029,Bottoms,Yellow,M,Summer,B,14.70,173.34
37030,Accessories,Green,M,Winter,B,50.70,132.23
37031,Bottoms,Red,XL,Winter,C,10.83,70.49
37032,Tops,Red,L,Fall,A,39.45,188.12
37033,Shoes,Red,XS,Fall,C,52.82,181.55
37034,Dresses,Red,M,Summer,B,30.24,23.69
37035,Dresses,White,XS,Spring,B,45.46,80.27
37036,Shoes,White,XS,Summer,C,6.88,38.69
37037,Tops,White,S,Spring,D,14.22,179.19
37038,Bottoms,Red,XL,Fall,C,7.71,55.26
37039,Dresses,Blue,XS,Spring,D,72.55,196.87
37040,Tops,White,XL,Fall,A,72.52,194.18
37041,Shoes,Black,S,Fall,A,15.07,198.84
37042,Accessories,Black,XS,Winter,D,22.89,66.02
37043,Tops,Blue,XL,Winter,D,70.78,191.78
37044,Tops,Green,L,Spring,D,60.56,42.28
37045,Accessories,Black,XL,Winter,D,69.50,125.35
37046,Tops,Yellow,L,Fall,D,10.95,173.18
37047,Dresses,Green,S,Winter,D,63.92,179.06
37048,Dresses,Black,S,Summer,C,62.04,150.45
37049,Dresses,Yellow,L,Summer,D,55.79,142.86
37050,Tops,Blue,M,Spring,D,13.59,131.12
37051,Tops,White,XS,Winter,C,75.65,82.62
37052,Tops,Green,XS,Fall,C,73.59,123.92
37053,Shoes,Yellow,L,Fall,D,20.36,79.94
37054,Accessories,Yellow,XS,Summer,C,75.04,90.43
37055,Tops,Green,S,Fall,A,44.23,141.08
37056,Accessories,Blue,M,Summer,B,61.12,162.35
37057,Bottoms,Green,L,Fall,C,67.58,89.62
37058,Dresses,Black,S,Fall,B,15.45,82.55
37059,Shoes,White,S,Summer,C,59.24,14.62
37060,Accessories,Red,L,Fall,D,14.04,182.51
37061,Dresses,Blue,L,Summer,A,50.87,179.85
37062,Shoes,Green,XL,Summer,D,45.44,97.59
37063,Dresses,Green,S,Spring,A,14.77,80.24
37064,Tops,Green,XS,Summer,D,78.35,98.86
37065,Tops,Green,M,Summer,C,30.69,39.08
37066,Dresses,Blue,XL,Summer,D,70.86,105.52
37067,Shoes,Black,S,Spring,C,58.10,198.49
37068,Dresses,Black,L,Spring,D,14.93,151.86
37069,Bottoms,White,M,Winter,C,39.48,12.98
37070,Shoes,White,M,Spring,D,49.46,52.50
37071,Shoes,Red,S,Fall,B,59.81,25.79
37072,Dresses,Black,XS,Summer,A,31.92,140.86
37073,Accessories,Yellow,M,Summer,D,23.09,136.14
37074,Dresses,Blue,S,Winter,A,20.08,59.29
37075,Accessories,Black,M,Spring,B,57.60,20.84
37076,Shoes,Black,XS,Fall,D,7.89,93.01
37077,Tops,White,XL,Fall,B,77.86,142.13
37078,Tops,NULL,S,Summer,C,16.98,96.65
37079,Dresses,Green,S,Summer,B,61.13,71.68
37080,Accessories,Green,XL,Fall,C,28.35,78.73
37081,Dresses,Yellow,L,Fall,D,10.91,142.27
37082,Bottoms,Black,S,Winter,C,79.75,167.37
37083,Dresses,Black,L,Winter,A,10.89,81.73
37084,Dresses,Black,S,Spring,D,76.07,180.97
37085,Dresses,Black,M,Summer,B,47.80,156.18
37086,Dresses,White,XS,Spring,C,54.67,96.87
37087,Accessories,NULL,M,Spring,C,16.57,29.63
37088,Accessories,Black,S,Winter,A,73.39,136.68
37089,Accessories,Red,L,Fall,C,59.02,40.88
37090,Bottoms,Red,L,Fall,C,48.49,164.21
37091,Bottoms,Black,XL,Spring,D,8.75,53.43
37092,Dresses,Green,XL,Spring,C,27.64,62.95
37093,Accessories,Blue,XL,Winter,C,34.06,116.63
37094,Bottoms,Red,XS,Summer,C,28.89,165.66
37095,Tops,Black,XL,Fall,B,27.53,181.15
37096,Dresses,Red,L,Winter,C,28.54,151.38
37097,Shoes,Black,M,Winter,A,79.79,180.92
37098,Accessories,Green,S,Summer,D,68.30,151.72
37099,Dresses,Green,XL,Summer,D,37.45,154.13
37100,Dresses,Red,XS,Summer,B,11.39,85.19
37101,Shoes,Yellow,M,Winter,B,14.55,32.17
37102,Tops,Blue,L,Fall,A,23.64,32.53
37103,Bottoms,Blue,XS,Summer,A,41.07,88.79
37104,Bottoms,Blue,S,Fall,B,8.78,62.59
37105,Shoes,Yellow,XL,Spring,C,52.03,108.32
37106,Shoes,NULL,S,Summer,A,75.41,49.71
37107,Bottoms,White,S,Summer,A,45.23,114.33
37108,Tops,Yellow,L,Fall,D,53.30,96.07
37109,Tops,Black,M,Summer,B,10.28,100.98
37110,Dresses,Green,XL,Fall,C,50.24,48.69
37111,Shoes,Blue,L,Fall,A,73.98,96.57
37112,Shoes,White,M,Winter,C,60.15,17.58
37113,Shoes,Black,M,Winter,B,51.80,158.05
37114,Bottoms,White,XS,Spring,A,78.77,37.24
37115,Bottoms,Red,L,Summer,C,48.24,124.33
37116,Bottoms,Red,L,Fall,B,58.10,132.78
37117,Tops,Blue,M,Fall,A,68.97,82.78
37118,Bottoms,Red,XL,Fall,A,53.15,70.08
37119,Dresses,Black,XS,Winter,D,23.56,134.18
37120,Bottoms,Blue,XL,Fall,B,56.06,62.47
37121,Tops,White,S,Summer,D,21.56,61.24
37122,Shoes,Green,M,Fall,D,22.37,100.51
37123,Dresses,Green,S,Winter,C,29.03,184.93
37124,Tops,Green,XL,Winter,D,30.05,124.89
37125,Accessories,Black,XS,Fall,A,68.46,16.95
37126,Shoes,Blue,M,Spring,C,37.86,197.22
37127,Bottoms,Red,M,Winter,D,57.70,157.83
37128,Tops,Blue,XS,Summer,A,62.56,146.10
37129,Accessories,White,L,Spring,D,63.71,54.92
37130,Tops,Green,XL,Fall,B,74.01,41.92
37131,Bottoms,Blue,M,Winter,D,78.86,79.64
37132,Tops,Yellow,M,Spring,B,59.87,61.10
37133,Accessories,Blue,S,Winter,A,22.71,56.20
37134,Tops,Yellow,S,Fall,C,41.92,46.86
37135,Dresses,Red,XS,Spring,D,61.94,51.30
37136,Dresses,White,XS,Winter,A,44.27,159.91
37137,Bottoms,Green,L,Summer,D,50.63,159.69
37138,Accessories,Red,M,Winter,C,15.61,31.79
37139,Accessories,Green,XL,Spring,D,18.63,164.54
37140,Accessories,Red,L,Summer,D,34.22,30.22
37141,Accessories,Red,XL,Fall,A,40.42,100.21
37142,Accessories,Green,XL,Fall,B,17.66,168.07
37143,Shoes,White,M,Winter,D,10.61,95.39
37144,Tops,Black,XS,Fall,C,35.44,93.61
37145,Accessories,Black,XS,Fall,C,17.26,123.95
37146,Dresses,Blue,XS,Fall,B,17.30,130.80
37147,Tops,Blue,XL,Fall,B,48.75,169.53
37148,Bottoms,White,L,Fall,C,32.64,193.90
37149,Bottoms,NULL,XS,Spring,D,45.99,45.51
37150,Accessories,Blue,M,Summer,A,12.01,29.15
37151,Shoes,Black,S,Spring,B,68.11,123.65
37152,Shoes,Black,S,Summer,C,14.38,142.67
37153,Tops,Black,L,Winter,C,9.92,186.03
37154,Shoes,Blue,S,Spring,B,60.30,163.40
37155,Bottoms,Blue,S,Fall,A,24.20,57.10
37156,Accessories,White,S,Fall,A,20.49,143.50
37157,Dresses,Red,S,Winter,A,39.16,119.61
37158,Bottoms,Blue,S,Fall,B,78.15,38.53
37159,Bottoms,Green,XS,Fall,D,6.10,157.55
37160,Tops,Red,XL,Fall,A,26.86,56.66
37161,Shoes,Black,M,Spring,A,42.38,136.27
37162,Dresses,White,M,Spring,D,46.64,132.12
37163,Dresses,Green,M,Summer,A,65.22,21.75
37164,Shoes,Yellow,S,Summer,C,32.74,94.90
37165,Accessories,Green,L,Winter,B,74.29,189.22
37166,Shoes,Red,XL,Summer,B,19.65,108.47
37167,Accessories,White,M,Spring,C,6.02,182.86
37168,Dresses,Yellow,M,Spring,A,34.12,149.21
37169,Tops,Red,XS,Fall,D,31.12,57.44
37170,Bottoms,Yellow,M,Summer,D,15.78,113.07
37171,Dresses,Blue,XL,Winter,B,44.75,102.67
37172,Dresses,Yellow,L,Winter,B,77.91,51.50
37173,Dresses,Black,XS,Fall,C,70.22,178.95
37174,Bottoms,Yellow,XL,Winter,D,21.47,11.48
37175,NULL,White,M,Spring,D,54.24,43.14
37176,Tops,Blue,XS,Spring,C,42.98,24.28
37177,Tops,Black,L,Spring,B,52.41,90.96
37178,Tops,Black,XL,Spring,C,45.70,131.90
37179,Accessories,Blue,L,Winter,D,13.67,49.45
37180,Shoes,White,L,Spring,B,62.11,71.00
37181,Shoes,Green,S,Fall,B,50.50,77.83
37182,Tops,Red,XL,Winter,D,28.64,17.77
37183,Dresses,White,M,Spring,B,35.72,171.68
37184,NULL,Yellow,XS,Spring,D,53.97,81.53
37185,Bottoms,Green,XL,Winter,D,72.23,155.65
37186,Shoes,Green,XL,Summer,A,47.50,69.89
37187,Dresses,NULL,XS,Fall,A,29.70,144.82
37188,Tops,Green,XL,Summer,B,24.69,148.78
37189,Bottoms,Red,XL,Summer,B,26.04,58.10
37190,Shoes,Red,XS,Spring,B,78.98,145.40
37191,Bottoms,Red,XL,Winter,A,60.94,183.16
37192,Dresses,Green,XS,Summer,D,69.95,11.50
37193,Tops,Blue,XS,Summer,A,17.69,82.17
37194,Tops,Red,M,Winter,C,53.53,167.48
37195,NULL,Green,XL,Winter,C,12.02,184.76
37196,Dresses,White,M,Fall,C,70.67,85.96
37197,Accessories,Green,M,Winter,B,72.25,172.81
37198,Tops,Red,M,Spring,C,10.01,168.08
37199,Accessories,NULL,S,Winter,A,70.78,113.33
37200,Tops,Red,L,Winter,C,55.88,78.04
37201,Accessories,Blue,XL,Spring,C,6.41,145.38
37202,Shoes,Black,M,Winter,A,62.98,18.40
37203,Shoes,Yellow,S,Fall,D,62.06,176.41
37204,Tops,Yellow,S,Spring,B,7.47,143.56
37205,Bottoms,Blue,XL,Spring,A,50.46,107.81
37206,Bottoms,White,XL,Winter,C,61.05,174.77
37207,Dresses,Red,L,Winter,A,35.48,11.28
37208,Shoes,Black,L,Winter,B,63.33,110.83
37209,Shoes,White,S,Summer,B,51.55,18.11
37210,Bottoms,Green,XS,Spring,A,67.09,187.56
37211,Tops,Yellow,M,Fall,C,54.87,10.07
37212,Dresses,Black,XL,Winter,D,14.85,112.70
37213,Shoes,Blue,XL,Summer,D,33.43,44.63
37214,Dresses,Red,L,Fall,B,17.51,63.94
37215,Shoes,Black,M,Fall,B,51.20,88.75
37216,Accessories,White,XL,Summer,B,43.39,46.05
37217,Accessories,Blue,L,Winter,C,18.58,143.34
37218,Dresses,White,XS,Winter,B,44.12,164.21
37219,Bottoms,White,M,Spring,B,26.04,52.94
37220,Bottoms,Yellow,M,Spring,D,6.87,42.89
37221,Shoes,Red,L,Summer,D,20.90,27.32
37222,Accessories,Black,L,Winter,D,33.99,14.97
37223,Accessories,White,S,Summer,A,33.18,179.02
37224,Dresses,Blue,XL,Spring,B,49.62,158.57
37225,Dresses,White,XS,Spring,D,63.05,123.93
37226,Bottoms,White,L,Spring,A,60.53,21.99
37227,Bottoms,Blue,S,Fall,A,65.74,93.29
37228,Bottoms,Green,XL,Winter,A,43.14,180.95
37229,Tops,White,M,Summer,A,6.76,125.96
37230,Accessories,Blue,M,Winter,C,6.69,61.01
37231,Accessories,Red,S,Winter,C,57.42,162.39
37232,Dresses,Black,XS,Summer,B,42.44,183.95
37233,Accessories,Blue,XL,Summer,A,36.34,119.93
37234,Dresses,Blue,S,Spring,B,55.78,174.57
37235,Tops,Black,M,Fall,B,69.61,51.81
37236,Bottoms,Blue,L,Winter,B,25.15,13.72
37237,Tops,Green,M,Spring,B,43.48,96.44
37238,Bottoms,Red,XS,Spring,D,45.49,120.59
37239,Bottoms,Green,M,Winter,D,60.75,154.16
37240,Dresses,White,XS,Summer,B,6.72,56.37
37241,Bottoms,Yellow,M,Fall,B,58.70,122.40
37242,Tops,Red,M,Summer,B,53.21,163.12
37243,Shoes,White,XS,Fall,B,38.58,57.76
37244,Dresses,Black,XS,Summer,A,34.66,32.31
37245,Bottoms,Blue,XS,Winter,C,53.69,165.52
37246,Bottoms,Blue,M,Winter,B,70.77,75.91
37247,Accessories,Red,XS,Spring,A,76.86,26.18
37248,Dresses,Yellow,XL,Winter,A,76.14,10.83
37249,Dresses,Yellow,L,Winter,A,60.19,145.17
37250,Tops,Blue,S,Fall,B,15.86,37.57
37251,Shoes,Blue,M,Winter,B,47.55,199.52
37252,Tops,White,XS,Winter,D,24.53,198.79
37253,Tops,Green,XS,Fall,A,28.49,35.29
37254,Tops,Blue,XL,Summer,B,30.05,120.70
37255,Shoes,White,M,Winter,A,78.67,58.97
37256,Tops,Green,S,Fall,D,46.32,170.19
37257,Dresses,Blue,M,Fall,B,72.04,162.69
37258,Shoes,Red,L,Spring,B,34.87,129.73
37259,Bottoms,Red,M,Summer,A,24.77,91.46
37260,Accessories,Red,S,Summer,B,24.33,67.90
37261,Accessories,Black,L,Winter,B,39.28,166.58
37262,Dresses,Red,L,Winter,C,33.88,107.13
37263,Accessories,Blue,S,Fall,D,8.12,59.39
37264,Accessories,Blue,XL,Winter,A,43.06,166.56
37265,Accessories,Yellow,XS,Summer,B,8.14,14.22
37266,Bottoms,Red,XL,Fall,B,8.99,130.02
37267,Accessories,Yellow,L,Winter,D,61.70,75.45
37268,Tops,Red,S,Summer,D,27.37,185.40
37269,Dresses,White,XL,Spring,C,77.50,133.29
37270,Dresses,Green,XL,Spring,C,77.25,13.82
37271,Dresses,Red,XS,Winter,C,30.87,164.12
37272,Bottoms,White,XL,Summer,B,77.82,186.34
37273,Bottoms,Blue,M,Winter,D,79.46,194.70
37274,Accessories,Red,S,Spring,D,45.54,143.87
37275,Tops,NULL,XL,Fall,A,49.39,60.41
37276,Accessories,White,XS,Spring,C,36.09,35.96
37277,Dresses,Green,L,Fall,C,13.98,25.17
37278,Tops,Blue,M,Spring,A,36.19,67.81
37279,Dresses,Green,M,Spring,D,43.19,185.23
37280,Tops,Green,XS,Winter,B,43.07,179.87
37281,Shoes,Yellow,L,Summer,A,60.66,128.63
37282,Bottoms,Yellow,XL,Winter,D,27.73,83.77
37283,Bottoms,Green,M,Fall,D,34.71,42.83
37284,Dresses,Blue,S,Fall,D,20.82,133.01
37285,Dresses,Red,M,Summer,D,47.79,145.31
37286,Shoes,Green,M,Summer,B,77.20,63.76
37287,Accessories,NULL,M,Spring,B,56.62,62.73
37288,Tops,Blue,M,Fall,C,75.08,142.16
37289,Shoes,White,L,Spring,C,65.09,131.26
37290,Shoes,White,XS,Winter,A,11.09,195.67
37291,Dresses,Blue,M,Fall,B,14.27,168.73
37292,Dresses,White,XL,Winter,C,32.99,54.00
37293,Accessories,Blue,XS,Summer,C,41.04,88.66
37294,Accessories,Red,M,Summer,D,51.10,128.41
37295,Dresses,Yellow,M,Winter,D,23.36,44.53
37296,Bottoms,Yellow,S,Summer,A,17.61,175.80
37297,Accessories,Blue,L,Summer,B,72.85,55.04
37298,Shoes,Red,XS,Winter,B,11.13,175.73
37299,Dresses,Blue,M,Fall,A,74.77,42.77
37300,Tops,Green,XS,Winter,B,30.11,170.22
37301,Tops,Black,L,Winter,A,47.09,140.28
37302,Bottoms,Red,XS,Summer,B,21.82,136.08
37303,Dresses,Black,S,Fall,C,43.27,103.27
37304,Shoes,White,XS,Summer,D,40.06,44.92
37305,Bottoms,Red,XS,Spring,A,51.13,186.28
37306,Shoes,White,S,Winter,A,14.18,105.02
37307,Tops,Green,L,Summer,A,70.41,56.26
37308,Shoes,Yellow,XL,Fall,B,39.41,178.10
37309,Tops,Green,L,Winter,C,43.31,118.94
37310,Accessories,Red,M,Spring,B,19.76,26.50
37311,Tops,Red,M,Winter,A,61.17,118.74
37312,Tops,Black,S,Spring,D,71.14,90.12
37313,Bottoms,White,XS,Spring,D,44.35,144.37
37314,Bottoms,Black,S,Winter,C,6.96,118.87
37315,Dresses,Red,XS,Summer,C,49.34,39.11
37316,Dresses,Yellow,M,Fall,C,23.86,10.67
37317,Tops,Black,M,Spring,B,69.52,150.75
37318,Accessories,Red,XS,Winter,B,31.76,171.36
37319,Dresses,Blue,XL,Spring,C,79.58,15.45
37320,Tops,White,XL,Winter,D,6.18,107.81
37321,Bottoms,Green,M,Spring,C,8.65,121.32
37322,Dresses,Green,L,Summer,B,32.74,196.35
37323,Dresses,NULL,S,Spring,C,65.57,53.36
37324,Tops,Yellow,S,Spring,C,63.73,23.67
37325,Tops,Green,L,Winter,A,63.50,155.89
37326,Shoes,Blue,S,Winter,A,44.48,147.88
37327,Shoes,Blue,XS,Winter,A,23.71,79.41
37328,Accessories,Black,XS,Fall,C,70.48,72.59
37329,Dresses,Green,XL,Summer,C,59.44,165.69
37330,Shoes,Green,XS,Spring,D,12.08,182.29
37331,Tops,Red,L,Winter,B,63.49,24.28
37332,Dresses,Black,S,Fall,A,70.73,143.92
37333,Shoes,Red,XS,Spring,D,44.56,142.40
37334,Accessories,Blue,S,Spring,A,6.56,77.66
37335,Accessories,Yellow,XS,Fall,B,32.61,90.91
37336,Accessories,Black,XL,Winter,C,17.08,119.33
37337,Accessories,Yellow,XL,Fall,C,21.85,144.86
37338,Tops,Red,XS,Fall,D,66.46,169.67
37339,Accessories,Yellow,S,Spring,C,76.22,162.89
37340,Bottoms,Blue,M,Summer,D,28.91,199.69
37341,Accessories,Yellow,S,Summer,C,30.16,61.21
37342,Shoes,Green,XL,Spring,A,60.03,134.73
37343,Dresses,Black,XL,Fall,C,37.80,27.16
37344,Shoes,Red,XL,Winter,C,63.00,194.35
37345,Dresses,Yellow,S,Summer,A,58.32,153.83
37346,Tops,Yellow,M,Winter,B,53.54,129.62
37347,Dresses,White,XL,Summer,D,46.87,68.38
37348,Bottoms,Yellow,M,Spring,A,19.40,62.12
37349,Accessories,Green,XS,Winter,C,70.45,190.29
37350,Shoes,Yellow,S,Winter,C,54.56,21.64
37351,Dresses,Red,XL,Winter,B,12.78,174.30
37352,Shoes,Red,XS,Winter,C,29.07,178.32
37353,Accessories,Black,L,Spring,D,47.44,80.22
37354,Tops,White,M,Winter,C,12.75,35.60
37355,Accessories,Green,XL,Summer,A,6.98,12.89
37356,Tops,Green,M,Summer,D,19.54,24.38
37357,Shoes,Black,XS,Spring,D,29.79,29.04
37358,Tops,Black,XL,Fall,C,60.54,129.86
37359,Tops,Black,S,Spring,B,37.32,68.52
37360,Tops,White,XS,Summer,C,9.59,150.57
37361,Tops,Black,L,Spring,D,51.65,176.62
37362,Tops,White,XL,Fall,B,60.09,42.31
37363,Dresses,NULL,XL,Winter,B,11.74,166.72
37364,Tops,Blue,XS,Fall,B,53.52,98.65
37365,Tops,Black,M,Winter,D,32.71,115.14
37366,Accessories,Black,L,Fall,B,65.70,191.14
37367,Accessories,Green,L,Spring,D,52.75,46.00
37368,Accessories,Black,XL,Summer,D,50.12,171.47
37369,Tops,White,S,Spring,D,38.09,159.87
37370,Accessories,Black,XL,Fall,A,21.63,56.57
37371,Dresses,Red,S,Winter,B,6.39,80.84
37372,Shoes,Green,S,Winter,C,39.32,180.89
37373,Accessories,Yellow,XL,Summer,C,32.93,161.46
37374,Accessories,Red,XS,Fall,B,23.38,144.90
37375,Dresses,White,S,Fall,C,58.97,83.33
37376,Bottoms,Red,XS,Spring,A,73.16,33.89
37377,Bottoms,Yellow,XS,Winter,D,34.19,173.61
37378,Dresses,White,XS,Summer,C,39.31,11.25
37379,Accessories,Green,L,Winter,A,61.87,11.50
37380,Shoes,Yellow,XL,Winter,A,44.20,37.96
37381,Accessories,Blue,M,Fall,C,59.21,147.81
37382,Dresses,Red,XS,Spring,D,65.65,74.22
37383,Dresses,Green,L,Fall,D,31.91,87.47
37384,Tops,Blue,S,Fall,D,68.14,29.08
37385,Dresses,White,XL,Spring,A,61.18,160.20
37386,Tops,White,M,Summer,B,58.52,112.23
37387,Dresses,Blue,XS,Spring,A,43.26,144.19
37388,Tops,Yellow,L,Spring,C,57.39,107.34
37389,Tops,Yellow,XL,Winter,C,75.75,157.06
37390,Accessories,Green,M,Summer,C,41.83,149.71
37391,Tops,Blue,XL,Spring,A,58.25,184.77
37392,Bottoms,Red,M,Winter,D,64.10,178.58
37393,Dresses,Blue,M,Summer,D,12.00,129.55
37394,Shoes,Black,XL,Summer,B,36.45,136.05
37395,Dresses,Red,XL,Summer,D,17.07,73.54
37396,Accessories,Green,M,Fall,D,73.63,188.69
37397,Accessories,Red,S,Summer,C,65.61,85.58
37398,Tops,White,XS,Winter,B,32.90,72.95
37399,Accessories,White,XS,Spring,B,27.84,162.21
37400,Accessories,White,L,Fall,A,53.93,66.21
37401,Dresses,Red,XL,Summer,D,65.83,76.68
37402,Bottoms,White,M,Winter,D,20.89,72.59
37403,Bottoms,Yellow,M,Fall,A,53.41,162.42
37404,Tops,Yellow,M,Spring,D,11.03,141.22
37405,Accessories,Green,XS,Winter,A,23.53,14.77
37406,Accessories,Green,L,Spring,D,74.66,97.08
37407,Bottoms,Red,L,Fall,C,60.89,52.43
37408,Tops,Blue,M,Spring,D,39.46,15.35
37409,Accessories,Blue,M,Winter,A,18.25,65.84
37410,Tops,Green,M,Summer,A,24.63,188.72
37411,Dresses,NULL,M,Fall,D,37.65,43.90
37412,Accessories,Green,L,Summer,D,13.44,146.52
37413,Accessories,White,XL,Winter,D,23.13,154.28
37414,Accessories,White,L,Fall,D,53.06,182.36
37415,Bottoms,Green,M,Spring,B,68.98,33.63
37416,Bottoms,White,S,Winter,B,65.22,114.57
37417,Accessories,Black,XL,Summer,D,43.03,92.37
37418,Accessories,Yellow,S,Summer,A,7.89,199.00
37419,Dresses,Black,XS,Spring,B,51.15,54.72
37420,Dresses,Yellow,M,Winter,C,41.72,19.68
37421,Tops,Yellow,S,Spring,B,63.19,116.47
37422,Tops,Black,M,Fall,D,19.56,10.39
37423,Bottoms,Blue,M,Fall,B,68.76,104.79
37424,Shoes,Blue,XS,Fall,B,65.07,18.81
37425,Dresses,Red,XL,Spring,C,15.31,43.28
37426,Tops,Blue,M,Spring,C,77.28,52.73
37427,Dresses,Yellow,XL,Winter,C,25.48,20.42
37428,Dresses,Green,L,Summer,A,5.37,130.82
37429,Shoes,Red,XS,Fall,D,71.41,149.19
37430,Dresses,Red,L,Winter,B,10.71,84.89
37431,Shoes,Green,XS,Winter,D,26.18,140.92
37432,Shoes,Black,S,Summer,C,21.66,176.81
37433,Dresses,Blue,S,Spring,B,19.05,160.22
37434,Dresses,Red,M,Summer,C,46.40,125.58
37435,Tops,Black,XL,Fall,D,63.45,28.24
37436,Dresses,Yellow,XL,Fall,C,33.25,23.43
37437,Dresses,White,XL,Fall,D,28.76,92.17
37438,Dresses,Yellow,XL,Winter,D,39.74,129.01
37439,Tops,Black,XS,Summer,D,37.24,97.05
37440,Shoes,Black,M,Spring,C,59.94,72.93
37441,Tops,Yellow,XL,Fall,B,46.32,174.11
37442,Dresses,Blue,M,Spring,B,50.06,102.16
37443,Accessories,White,M,Fall,A,28.00,46.36
37444,Dresses,Red,XL,Winter,A,57.49,118.79
37445,Tops,Yellow,M,Winter,D,10.62,34.49
37446,Tops,Green,XS,Fall,B,78.96,89.82
37447,Bottoms,Red,M,Winter,C,5.15,34.76
37448,Accessories,Blue,XL,Spring,A,18.38,114.31
37449,Tops,Yellow,M,Winter,D,9.44,104.61
37450,Shoes,Red,M,Summer,D,26.69,51.01
37451,Dresses,Blue,XL,Fall,D,65.42,179.38
37452,Shoes,Blue,XS,Summer,D,9.55,90.26
37453,Tops,Red,XL,Summer,C,9.46,187.71
37454,Tops,Green,S,Fall,D,13.26,75.09
37455,Shoes,Green,S,Fall,A,78.75,159.38
37456,Shoes,Red,M,Winter,C,31.35,69.86
37457,Bottoms,White,L,Winter,D,24.99,71.07
37458,Dresses,Black,S,Summer,A,12.07,44.91
37459,Shoes,Green,S,Summer,B,7.58,65.23
37460,Dresses,Blue,S,Summer,C,71.99,123.02
37461,Accessories,Green,L,Winter,A,70.00,136.50
37462,Tops,Yellow,L,Summer,D,30.08,145.91
37463,Shoes,White,XS,Spring,B,76.22,66.05
37464,Accessories,Red,L,Fall,A,6.81,136.72
37465,Tops,White,XS,Winter,D,73.69,151.85
37466,Bottoms,Black,XL,Spring,D,14.14,54.99
37467,Tops,Green,XS,Fall,D,69.49,24.20
37468,Shoes,Yellow,XS,Spring,D,75.75,169.74
37469,Accessories,Blue,S,Winter,D,18.84,21.80
37470,Accessories,Yellow,M,Winter,D,73.97,58.77
37471,Accessories,Blue,S,Fall,B,19.86,131.44
37472,Tops,White,S,Winter,A,76.45,96.96
37473,Dresses,Yellow,XL,Winter,D,64.91,173.19
37474,Dresses,Yellow,XS,Fall,C,19.23,159.02
37475,Tops,Red,XS,Summer,D,43.90,30.61
37476,Shoes,Black,S,Spring,D,6.78,145.57
37477,Tops,Red,L,Winter,A,44.51,125.39
37478,Dresses,Green,M,Winter,D,22.65,41.12
37479,Tops,Yellow,S,Spring,A,19.88,170.48
37480,Accessories,White,M,Winter,C,54.49,91.10
37481,Shoes,White,S,Spring,D,38.33,151.34
37482,Shoes,Blue,S,Spring,A,36.92,136.68
37483,Bottoms,Green,XL,Winter,B,55.70,197.63
37484,Tops,Blue,S,Winter,A,41.07,128.77
37485,Accessories,Red,L,Summer,B,56.01,38.67
37486,Tops,White,L,Fall,B,71.19,183.62
37487,Bottoms,White,XS,Summer,C,53.84,32.86
37488,Bottoms,Yellow,S,Winter,D,18.27,159.47
37489,Tops,Black,XS,Winter,A,70.17,142.48
37490,Tops,Yellow,XS,Spring,D,28.80,46.67
37491,Tops,Red,M,Spring,C,34.67,187.11
37492,Dresses,Green,XL,Winter,B,20.02,180.36
37493,Bottoms,Black,M,Winter,C,64.46,120.14
37494,Shoes,Yellow,L,Spring,B,21.52,135.76
37495,Dresses,White,M,Spring,B,29.27,179.62
37496,Accessories,Green,XL,Winter,C,39.58,64.00
37497,Shoes,Blue,L,Spring,A,42.83,42.96
37498,Shoes,Red,M,Summer,D,28.50,173.21
37499,Shoes,Blue,XL,Summer,A,68.56,102.67
37500,Bottoms,White,S,Winter,A,16.70,157.11
37501,Accessories,Black,S,Fall,B,9.02,58.53
37502,Dresses,Blue,XS,Fall,C,28.30,124.45
